256329617,6.8323107,51.1760379,0
1550751072,6.8323991,51.1761056,9.743904198051883
2561992431,6.8324402,51.1761591,16.35350471379021
1550751073,6.8324517,51.1762083,21.885850265025816
1619485742,6.8324595,51.1762701,28.782805851386055
11283573213,6.8324605,51.1763094,33.155554939021876
1550751074,6.832462,51.1763721,40.13182215781583
1547828992,6.8324513,51.1764757,51.681757027807194
40313081,6.8324131,51.1767051,77.34231498766833
1619485736,6.8323809,51.1769236,101.7548736034594
2287655695,6.8323769,51.1769516,104.88245400085295
1349090854,6.8322653,51.1776466,182.59521722965127
1349090691,6.8321803,51.1779193,213.51034677006118
42498794,6.8320979,51.178217,247.12748056548932
5211374192,6.8320247,51.1784569,274.3031912913706
1349525424,6.8320099,51.1784975,278.9370602077007
5211374193,6.8319391,51.1787224,304.442687789935
6833043087,6.8318466,51.1790067,336.72617305039057
6833043091,6.8318362,51.1790391,340.403359490054
982305408,6.8318031,51.1791421,352.0937096198757
11302718224,6.8316842,51.179533,396.3696510961625
6566382007,6.8316762,51.1795655,400.02835135512936
44303518,6.831657,51.1796464,409.12820195622265
2531147107,6.8316394,51.179734,418.95125260372583
11302718222,6.8316356,51.1797531,421.09271000315715
6566382005,6.8316153,51.1798543,432.4405164553633
2287655722,6.8316025,51.1799737,445.75409230284055
5109661157,6.8315997,51.1800968,459.45057879416447
1550751077,6.8316033,51.1801378,464.0188405230078
2287655726,6.8316222,51.1802844,480.38180134486953
47490810,6.8316442,51.1804288,496.5200388955537
2380601068,6.8316641,51.1805184,506.58484929277313
2717150530,6.83167,51.180536,508.5858706937751
343768439,6.8316747,51.1805554,510.76903283587524
1619775801,6.8317069,51.1806353,519.9387748561065
1647446784,6.831785,51.1808435,543.7364701331991
2380601089,6.8319208,51.1811715,581.4423077787092
2821235332,6.8320707,51.1815551,625.386801538164
2821235333,6.8322353,51.1819535,671.1794481905247
1619775725,6.8324491,51.1824795,731.5772213202819
550522212,6.8324612,51.1825092,734.9879982406507
3439674994,6.8325707,51.1827806,766.1373526019361
3439674894,6.8325981,51.1828483,773.9089456929335
3439674693,6.8327481,51.1832198,816.5489923097972
550522226,6.8329072,51.183596,859.8550947587836
1357629453,6.8329455,51.1837074,872.5345652786038
11027622383,6.8331711,51.184182,927.6405235929716
2821250817,6.8331758,51.1841936,928.9722277682014
1619775753,6.8332718,51.1843939,952.2449400958694
2287667483,6.833328,51.1844496,959.5825133217006
42580112,6.8333976,51.1844981,966.8485414008195
1742831147,6.8332829,51.1845688,978.0816003941222
270262508,6.8331024,51.1846714,995.0981242778743
270262482,6.8332126,51.1847557,1007.2358441503111
5840399697,6.8334418,51.1849422,1033.4524182175344
5840400250,6.8335316,51.1850688,1048.8729894677524
270262480,6.8335741,51.1851356,1056.876669840348
3554904931,6.8336614,51.1852539,1071.3842895768187
270262479,6.8338216,51.185395,1090.6683191136667
282020898,6.8339984,51.1855148,1108.8463046149966
270262478,6.834285,51.1856337,1132.856907221451
282021004,6.8344786,51.1857165,1149.229953743881
1357607060,6.8346448,51.1857977,1163.9485139950607
270262477,6.8347218,51.185855,1172.2923949244866
1357607061,6.8348315,51.1859396,1184.4336841592954
4707390534,6.8348886,51.1859954,1191.8144318180198
270262476,6.8349287,51.1860596,1199.4873650493741
1357607062,6.8349352,51.1861247,1206.7441039965806
4707390535,6.8349304,51.1861796,1212.861043020153
270262475,6.834913,51.1862342,1219.056017854583
4707390536,6.8348637,51.1863306,1230.320990837296
270262474,6.8348002,51.1864333,1242.578812422297
1357629500,6.8346771,51.1866283,1265.9178067525181
550522257,6.8346216,51.1867256,1277.4170788815236
270262473,6.8345578,51.1868649,1293.5436368852525
4707390538,6.8345167,51.1870105,1309.9948083259478
270262472,6.834505,51.1871613,1326.7915187479214
4707390539,6.8345102,51.1872665,1338.5008596585053
1357607094,6.8345461,51.18734,1347.0544146918228
270262471,6.8346025,51.1874394,1358.7948429811802
2441213702,6.8346678,51.1874856,1365.6694996044112
270262470,6.8348703,51.1876762,1391.166047341982
5840399585,6.8350048,51.1877687,1405.1061033742114
270262469,6.8350915,51.1878129,1412.911383767385
270262437,6.8355267,51.1879723,1448.1285554918989
550522274,6.8357655,51.188064,1467.6941340432552
270262436,6.8358944,51.1881156,1478.3790695466962
5840392869,6.8359651,51.1881697,1486.167336724334
1358067884,6.8360201,51.1882234,1493.2720666560112
270262435,6.8360381,51.1883453,1506.8919334597742
270262434,6.8360855,51.1885883,1534.1284921660833
282022292,6.8360851,51.1886386,1539.7245319154683
1357607117,6.8360826,51.1887488,1551.9857357405765
270262433,6.8360584,51.1888301,1561.187392120056
550575195,6.8359338,51.1891469,1597.4925461483754
2441213746,6.8359092,51.1892142,1605.1747835265696
4707390878,6.8358576,51.1893894,1624.9971366316054
270262532,6.8358471,51.1894315,1629.7380176201632
253869278,6.8353987,51.1893894,1661.4342873656808
4707390686,6.8353909,51.1894219,1665.0908641192327
253869279,6.8355718,51.1896771,1696.1717551643908
1831202778,6.8356143,51.1897481,1704.6109808514643
4707390689,6.8356209,51.1897693,1707.0142316422439
2368387792,6.8356276,51.1897891,1709.2662697370106
253869285,6.8356299,51.1898116,1711.7745968349027
2368387795,6.8356287,51.1898397,1714.9019009465082
539035171,6.8356192,51.1898593,1717.1813399954833
2368387797,6.8356032,51.1898774,1719.4848220489248
253869280,6.8355826,51.1898923,1721.6807001881896
2368387799,6.8355567,51.1899046,1723.950305077717
2366071917,6.8355362,51.1899111,1725.5555788223985
2368387801,6.8354993,51.1899175,1728.2317406263917
253869281,6.8354709,51.1899185,1730.2203193381865
2368387800,6.8354369,51.1899152,1732.6254689624943
2366071912,6.835412,51.1899096,1734.4743731760718
2368387798,6.8353763,51.1898952,1737.4401068456145
253869282,6.8353498,51.1898769,1740.1927758201505
4281243617,6.8353392,51.1898662,1741.594989351089
539035169,6.8353288,51.1898523,1743.3037877407269
4281243610,6.8353221,51.1898341,1745.3820452424575
2368387794,6.8353236,51.1898097,1748.0986166314553
4281243604,6.8353291,51.1897911,1750.2033233467569
253869283,6.8353442,51.1897712,1752.6560397868266
2368387789,6.8353575,51.1897603,1754.1841323205717
1326204458,6.8353741,51.1897495,1755.854600198178
2368387786,6.8354127,51.1897337,1759.0751650215811
253869284,6.8354453,51.189727,1761.473058459357
1326204454,6.8354761,51.1897246,1763.6428085446853
4281243591,6.8355085,51.1897254,1765.9096729737314
2368387785,6.8355313,51.1897294,1767.5645973869937
539035170,6.8355543,51.1897362,1769.3416241847249
2368387787,6.8355774,51.1897482,1771.436935381822
2368387788,6.8355921,51.1897572,1772.8717472418477
2368387791,6.8356084,51.1897709,1774.7747993444943
1326204456,6.8356198,51.1897849,1776.5243918250187
2368387793,6.8356258,51.1897983,1778.0730567536298
560257196,6.8356339,51.1898516,1784.0297613967246
1326204449,6.8356551,51.1899995,1800.5505345466158
253869286,6.8356658,51.1901606,1818.4888217071814
1326204450,6.8356616,51.1903083,1834.9233530448953
1326204457,6.8356496,51.1904294,1848.4220544496754
2368387826,6.8356443,51.1904616,1852.0234771174294
253869287,6.8356364,51.190483,1854.467487843005
2368387829,6.835624,51.1905021,1856.7624245078946
1326204447,6.835603,51.1905189,1859.139106521575
2368387834,6.8355771,51.1905338,1861.5939626077502
253869288,6.8355371,51.1905442,1864.6202635819104
2368387836,6.8355004,51.1905506,1867.2829159415755
1326204448,6.8354542,51.1905511,1870.5132256278794
2368387833,6.8354264,51.1905464,1872.5258274596722
253869289,6.8353997,51.1905378,1874.6233411143994
2368387828,6.8353765,51.1905266,1876.6686166322868
1326204452,6.8353573,51.1905134,1878.6581519345336
2368387825,6.8353436,51.1904989,1880.5342050209717
253869290,6.8353357,51.1904875,1881.9175109915566
1326204453,6.8353276,51.1904694,1884.0092775512485
2368387814,6.835326,51.1904517,1885.981610924296
4707390676,6.8353282,51.1904327,1888.1009854480687
4707390675,6.8353376,51.1904126,1890.4317103206365
4707390674,6.8353557,51.1903932,1892.9335829594504
4707390673,6.8353805,51.1903775,1895.3946307434023
4707390672,6.8354037,51.1903644,1897.5751389013521
253869291,6.8354308,51.1903552,1899.7284977602176
2368387810,6.835465,51.1903496,1902.1992586848378
4707390671,6.8355009,51.1903497,1904.709054499046
1326204455,6.8355334,51.1903542,1907.0356329315712
2368387812,6.8355629,51.1903624,1909.290738560568
253869292,6.8355897,51.1903739,1911.5594809633335
2368387822,6.83568,51.190427,1920.2053256598238
2368387831,6.8358288,51.1905052,1933.7663786555527
253869293,6.8359904,51.1905831,1948.0050692242644
4281243686,6.8361335,51.1906355,1959.5837448844707
1329458900,6.8363355,51.1906733,1974.318338595228
1329458896,6.8365125,51.1906293,1987.625394112593
4281243789,6.8365405,51.1906879,1994.4322858305136
1329458934,6.8367352,51.1907578,2010.1085013858565
4281243796,6.8366425,51.1908823,2025.4004795308065
4281243799,6.8366209,51.1909125,2029.0840281828262
4281243802,6.8365226,51.191043,2045.1466729188496
2368387865,6.8365927,51.191063,2050.528761676003
899388822,6.8388892,51.1917054,2226.262542225007
874316147,6.8394716,51.1918813,2271.4356792310205
550575291,6.8395573,51.1919121,2278.3374537500295
919895615,6.8399373,51.1920184,2307.415792966755
1295852343,6.8408442,51.1922742,2376.9089662873967
382589890,6.8409294,51.1922879,2383.056976094106
4318528677,6.841018,51.1922923,2389.2700606938547
268836589,6.8415816,51.1924351,2431.752029135863
5987464912,6.8416936,51.1924616,2440.118266665499
5987464913,6.8417871,51.1924796,2446.9544382443087
544842360,6.8418809,51.1924937,2453.6967178486507
4318528685,6.8419785,51.1925007,2460.563922650868
4318528686,6.8420293,51.1925027,2464.1221519321302
5987464915,6.8422079,51.1925053,2476.6108566996845
268836590,6.8423285,51.1924993,2485.068001224759
1016860513,6.8427496,51.1924636,2514.7724882036914
268836591,6.8434834,51.1924072,2566.452497457063
4318528683,6.8436305,51.1923986,2576.780223527056
2406334204,6.8437579,51.1923985,2585.6863771735075
4318528682,6.8439201,51.1923979,2597.025482641096
268836592,6.8440667,51.1924043,2607.2985464337567
268837344,6.8442246,51.1924238,2618.5480147298013
289651539,6.8443999,51.1924455,2631.03822686003
2368684026,6.8445374,51.1924799,2641.3842749811643
4318528687,6.8446134,51.1925067,2647.4766270602527
2406334209,6.8446553,51.1925194,2650.728684857277
2391672814,6.8447335,51.1925709,2658.647761817363
289651541,6.8448305,51.1925121,2668.069761074043
289651542,6.8448811,51.1924792,2673.1598858748907
544868108,6.8449625,51.1924334,2680.7981684335264
876986972,6.8452747,51.1922527,2710.470875051092
268836923,6.8472316,51.1910753,2899.8724483753367
831798586,6.847344,51.1911477,2911.125076364181
1594968973,6.8474605,51.1912365,2923.9285468507933
1606850208,6.8478324,51.1914837,2961.774001857144
5987464523,6.8478727,51.1915045,2965.4198205469143
322055745,6.8479027,51.1915116,2967.6608869424954
2368683964,6.8479611,51.1915158,2971.7701834175637
876272650,6.8480768,51.1914892,2980.382938696008
322055748,6.8481411,51.1915297,2986.7474752413013
5987464181,6.8482442,51.1916066,2997.934132968734
253175852,6.8484796,51.191729,3019.2939295770593
2368387902,6.8485041,51.1917102,3021.9972651170538
5987463955,6.8485902,51.1916541,3030.6680412231285
2391672781,6.8486709,51.1916183,3037.57385981816
2406334177,6.8489288,51.1915304,3058.0844998269076
2391672772,6.8491034,51.1914821,3071.4209304373317
1001979502,6.849276,51.1914483,3084.059474451073
5987464206,6.8496256,51.1913855,3109.4784853696137
1001979449,6.8497861,51.1913621,3120.996846208124
5987462637,6.8500017,51.1913507,3136.1223926332104
5987464386,6.8500675,51.1913507,3140.722374922529
5987462344,6.8501821,51.1913607,3148.8107695148824
298277496,6.8502803,51.1913635,3155.682850746978
343363175,6.8505313,51.1913698,3173.243881899393
1001979456,6.8507778,51.1913823,3190.532350157071
1030685379,6.8510003,51.1914027,3206.251687004626
1001979409,6.8511768,51.191424,3218.8160146408627
2368387880,6.8512731,51.1914509,3226.1834000757626
2368387893,6.8515344,51.1915654,3248.453340957164
5987464288,6.8516198,51.1916011,3255.6239171764896
5987463956,6.85165,51.1916347,3259.916982149773
253175870,6.8518241,51.1917457,3277.2556647834253
253175869,6.851932,51.1918112,3287.7436671266714
1001979453,6.8521117,51.191869,3301.8562244594227
1001979469,6.8523406,51.1919998,3323.485214770911
1001979423,6.8526975,51.1922263,3358.946005960717
5987464137,6.8531339,51.192508,3402.682465380639
1001979547,6.8534167,51.1927211,3433.5514851314456
253175866,6.8535618,51.19284,3450.2207723186134
2368387972,6.8537679,51.1930072,3473.7492685093766
253175865,6.8540772,51.193355,3518.0740549890675
253175864,6.8541734,51.1934743,3532.9528945893558
5987464207,6.8542195,51.1935397,3540.9105191730655
2368387982,6.8542405,51.1936015,3547.9408673944845
5987463957,6.8542631,51.1936855,3557.4186349664496
1001979549,6.854274,51.1937687,3566.7061093668235
5987463958,6.8542886,51.1940045,3592.9591738855097
5987464138,6.8542872,51.1940402,3596.9320754889486
1001979505,6.8542794,51.1940737,3600.6986916009732
322055713,6.854125,51.1943675,3635.1204465157025
9984558253,6.8545642,51.1944572,3667.4033668227926
322055710,6.8547402,51.1945089,3680.984526786196
5987455528,6.8548471,51.1945465,3689.5483756306367
252631018,6.8550639,51.194641,3707.9930793396884
252632623,6.8551777,51.1946864,3717.416102669634
1302021489,6.8553001,51.194736,3727.597345117544
5987463498,6.8553728,51.1947654,3733.6409105875414
353823506,6.8578281,51.1957621,3937.9763478163272
269543696,6.8584985,51.1959959,3991.573117482976
6452923099,6.8585352,51.1960324,3996.376290896645
1998694021,6.8585789,51.1960539,4000.256036363635
269543709,6.8586983,51.1961046,4010.3294905678767
6452923097,6.858958,51.1961854,4030.586581712135
269543708,6.8591408,51.1962478,4045.1285478016302
269543707,6.8593147,51.1962917,4058.2288005248583
5987463494,6.8595195,51.1963324,4073.243546699057
5987462689,6.8595658,51.1963472,4076.8747242956365
269543706,6.8596333,51.1963779,4082.6994739693428
269543705,6.8596568,51.1963927,4085.0252925435357
269543704,6.8596724,51.1964081,4087.056160122405
6452923087,6.8596818,51.1964352,4090.1418598007626
6452923094,6.8596805,51.1964661,4093.580748537144
5987463493,6.8596681,51.1964986,4097.298881462546
6452923086,6.8596443,51.1965251,4100.684062272328
5987463208,6.8596121,51.1965526,4104.482249950098
269543703,6.8595689,51.1965808,4108.836711556581
269543702,6.8594735,51.1966236,4117.030723671799
5987463492,6.859075,51.196769,4149.2422745788945
269543701,6.8589347,51.1968284,4161.068011897481
1020790078,6.8586835,51.1969397,4182.5537849846705
3353672040,6.8586153,51.1969928,4190.144858658317
1020790350,6.858595,51.1970146,4192.954757120038
3353672043,6.858581,51.1970404,4195.9872964826345
5987463207,6.8585724,51.1970706,4199.400462751487
5987463206,6.8585861,51.1970943,4202.205654229538
269543700,6.8586033,51.1971138,4204.685942878059
5987463491,6.8587058,51.1972405,4220.497968780945
5987455516,6.8587186,51.1972581,4222.650739217636
5987462333,6.8587256,51.1972789,4225.015946436758
269543699,6.858728,51.1972995,4227.313870473613
1020790623,6.8587209,51.1973203,4229.680533528379
5987462631,6.8586908,51.1973687,4235.461590345918
1020489056,6.8586347,51.1974247,4242.823068968737
1020488650,6.8583616,51.1976741,4276.5018854516165
269544012,6.8579274,51.198054,4328.5348034401695
3353672071,6.8578742,51.1980972,4334.61151556454
269544006,6.8578471,51.1981251,4338.247799360756
278269136,6.8598333,51.1988217,4497.244660716761
5987462627,6.8600607,51.1989036,4515.565663894692
269544007,6.8601227,51.198915,4520.08105830838
1280128815,6.860347,51.198997,4538.219962494935
319085503,6.8606758,51.1991129,4564.572097417701
322063189,6.8621259,51.1996411,4681.731504891892
1382083034,6.8623819,51.1997326,4702.317807640495
256596327,6.8624567,51.1997601,4708.375389447767
266157051,6.862918,51.1999185,4745.119781688591
1998890246,6.862991,51.1998556,4753.780202954941
6293193354,6.8630855,51.1998399,4760.612385756965
9018036228,6.8632003,51.1997733,4771.534114101044
6293193355,6.8632097,51.1997679,4772.424389454792
6293193356,6.8635323,51.199575,4803.552933495162
6293193357,6.8639007,51.1993802,4837.208878732716
6293193358,6.8641509,51.199161,4867.217771894358
6293193359,6.8644602,51.1989288,4900.903320243584
6293193360,6.8646569,51.1988177,4919.39117998287
9018036226,6.8647112,51.1987341,4929.436466357097
9018036227,6.8647593,51.198614,4943.214341135456
6293193361,6.8650806,51.198265,4988.0685857977505
6293193362,6.8653206,51.1980088,5021.14166794363
6293193363,6.8656748,51.1977352,5060.377752127379
6293193364,6.8662871,51.1974628,5112.819809316642
6293193365,6.8675235,51.1970167,5212.480148153838
6293193366,6.8677153,51.1969196,5229.697542096898
6293193367,6.86783,51.1968486,5240.952480987938
1552412933,6.8678963,51.1968273,5246.157561511008
9018036222,6.8683595,51.1968224,5278.539951843035
1552412929,6.8692517,51.1966767,5342.977154120687
7653640376,6.8698762,51.1965762,5388.039186394011
1547591304,6.8705165,51.1965426,5432.952409157533
1547591303,6.8706532,51.1964854,5444.432908317199
1547591300,6.8708947,51.1964165,5462.972761086662
1547591297,6.8712568,51.1962711,5493.011381194982
1547591289,6.8715955,51.1961222,5521.906789468293
1547591288,6.8721422,51.195913,5566.6513150192495
7306440184,6.8723828,51.1958687,5584.17690862632
1547591286,6.8728884,51.195891,5619.606173722038
274666866,6.8732669,51.1959766,5647.725630995286
274666864,6.8736635,51.1960584,5676.90401917821
7653640377,6.8737487,51.1960648,5682.902030751009
274666862,6.8738434,51.1960948,5690.315480175258
274666831,6.8750809,51.1971934,5840.050826009957
7653640378,6.8762039,51.1981951,5976.3623870187075
7653640379,6.8762384,51.1981855,5978.9997985691225
7653640380,6.8762931,51.1981868,5982.8259646565475
4971087492,6.8767026,51.1982601,6012.588242101715
274666800,6.8771418,51.1983358,6044.421688105103
6266212593,6.8785902,51.198599,6149.811129629665
274731369,6.8786948,51.198618,6157.421845501719
2165462104,6.8788651,51.198647,6169.754872424733
274731372,6.8805482,51.1989385,6291.787009881601
4971088241,6.880738,51.1989683,6305.461446411733
1547591329,6.8818041,51.1991606,6382.988766736568
632854593,6.8842206,51.1995841,6558.341653457057
3446341128,6.8853044,51.1997785,6637.121695745371
7362791653,6.8855371,51.1999751,6664.378484260806
7362791652,6.8855924,51.2000027,6669.314905071854
3446341125,6.8857336,51.2001283,6686.422029693455
4971088068,6.8859207,51.2002758,6707.405254781712
1916990247,6.8860944,51.2004071,6726.399307450589
4971088066,6.8863065,51.2005132,6745.349293169976
4536670450,6.8864652,51.2006248,6761.99828741703
1916990292,6.8864908,51.2006791,6768.298695988831
3446341126,6.8866268,51.2008135,6786.016703583193
